timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
39747,-0.12,0.71,0.07,-1.89,-4.60,-0.90,-32.3,-529.8,217.3,267.2,41.9,62.5
39847,-0.15,0.93,0.03,1.77,-8.43,-2.37,-34.9,-508.9,243.3,266.9,41.8,46.9
39947,0.10,0.97,-0.02,4.39,-10.02,-2.64,-32.3,-524.6,256.3,266.8,42.3,46.9
40047,-0.16,0.99,0.47,2.10,-10.45,-6.74,-47.8,-532.4,234.6,266.5,41.7,31.2
40147,-0.16,1.06,0.23,-2.54,-11.01,-5.82,-29.7,-532.4,225.9,266.5,40.5,46.9
40247,-0.15,1.22,0.08,-4.68,-12.78,-10.83,-24.5,-524.6,169.6,266.7,44.1,1718.8
40347,0.17,0.85,-0.01,-2.52,-10.04,-9.70,3.9,-548.1,173.9,267.4,41.8,31.2
40447,-0.12,0.95,0.07,-3.05,-9.89,-7.68,-14.2,-540.2,178.2,267.6,42.5,1890.6
40547,-0.01,0.89,-0.00,-0.19,-4.39,-5.77,-11.6,-527.2,234.6,267.9,42.8,46.9
40647,-0.22,1.02,0.41,-3.50,-4.53,-4.42,-16.8,-535.0,204.3,267.9,43.1,1890.6
